filename;size;defect;xmin;xmax;ymin;ymax
rotation_270_light_06_mouse_bite_04_2_600;(601, 601, 3);mouse_bite;524;538;399;425
l_light_06_spur_01_1_600;(600, 600, 3);spur;196;248;412;437
l_light_06_spur_01_1_600;(600, 600, 3);spur;417;433;549;584
light_12_mouse_bite_01_3_256;(600, 600, 3);mouse_bite;296;315;184;211
light_12_mouse_bite_01_3_256;(600, 600, 3);mouse_bite;298;314;572;597
rotation_90_light_04_spurious_copper_02_3_600;(600, 600, 3);spurious_copper;325;350;445;462
rotation_90_light_08_spur_05_3_600;(600, 600, 3);spur;420;456;478;511
rotation_90_light_08_spur_05_3_600;(600, 600, 3);spur;483;524;210;233
rotation_270_light_09_short_05_1_600;(601, 601, 3);short;305;333;498;535
rotation_270_light_09_short_05_1_600;(601, 601, 3);short;167;194;356;424
rotation_270_light_09_short_05_1_600;(601, 601, 3);short;164;194;559;585
rotation_270_light_09_spurious_copper_04_1_600;(601, 601, 3);spurious_copper;365;408;472;496
rotation_270_light_09_spurious_copper_04_1_600;(601, 601, 3);spurious_copper;195;256;260;286
light_12_spur_08_3_256;(600, 600, 3);spur;144;166;358;383
light_07_spur_09_4_256;(600, 600, 3);spur;409;444;79;151
light_10_spurious_copper_06_5_256;(600, 600, 3);spurious_copper;503;554;294;322
light_10_spurious_copper_06_5_256;(600, 600, 3);spurious_copper;278;302;304;349
light_10_spurious_copper_06_5_256;(600, 600, 3);spurious_copper;476;495;418;470
rotation_270_light_12_short_02_1_600;(601, 601, 3);short;465;487;545;578
rotation_270_light_12_short_02_1_600;(601, 601, 3);short;145;173;446;467
rotation_90_light_06_spur_02_1_600;(600, 600, 3);spur;411;431;368;411
rotation_90_light_11_missing_hole_01_1_600;(600, 600, 3);missing_hole;195;233;232;263
rotation_90_light_11_missing_hole_01_1_600;(600, 600, 3);missing_hole;266;299;20;54
rotation_90_light_04_short_10_2_600;(600, 600, 3);short;42;85;1;36
light_05_short_07_1_256;(600, 600, 3);short;186;236;138;178
rotation_270_light_01_spurious_copper_16_3_600;(601, 601, 3);spurious_copper;498;533;397;441
light_04_spurious_copper_14_3_256;(600, 600, 3);spurious_copper;566;590;138;189
light_04_spurious_copper_14_3_256;(600, 600, 3);spurious_copper;470;487;354;419
light_04_spurious_copper_14_3_256;(600, 600, 3);spurious_copper;456;476;521;554
rotation_270_light_01_missing_hole_18_1_600;(601, 601, 3);missing_hole;1;23;69;107
rotation_90_light_11_spurious_copper_07_3_600;(600, 600, 3);spurious_copper;240;279;328;369
rotation_90_light_11_spurious_copper_07_3_600;(600, 600, 3);spurious_copper;374;409;467;498
light_12_short_04_4_256;(600, 600, 3);short;199;220;204;233
light_08_missing_hole_02_4_256;(600, 600, 3);missing_hole;311;339;39;67
light_08_missing_hole_02_4_256;(600, 600, 3);missing_hole;398;423;217;245
light_08_missing_hole_02_4_256;(600, 600, 3);missing_hole;167;197;326;356
rotation_90_light_09_open_circuit_03_3_600;(600, 600, 3);open_circuit;482;501;243;260
rotation_90_light_09_open_circuit_03_3_600;(600, 600, 3);open_circuit;529;548;348;365
l_light_10_spur_03_2_600;(600, 600, 3);spur;241;301;463;488
rotation_90_light_07_mouse_bite_02_2_600;(600, 600, 3);mouse_bite;98;126;2;43
rotation_90_light_07_mouse_bite_02_2_600;(600, 600, 3);mouse_bite;454;483;1;54
l_light_04_mouse_bite_01_2_600;(600, 600, 3);mouse_bite;80;112;463;482
rotation_270_light_01_missing_hole_03_2_600;(601, 601, 3);missing_hole;298;327;191;222
rotation_90_light_01_spur_05_2_600;(600, 600, 3);spur;292;314;427;447
rotation_90_light_01_spur_05_2_600;(600, 600, 3);spur;132;157;521;552
rotation_270_light_04_spur_07_4_600;(601, 601, 3);spur;412;446;339;366
rotation_90_light_12_open_circuit_05_2_600;(600, 600, 3);open_circuit;298;316;247;262
rotation_90_light_12_open_circuit_05_2_600;(600, 600, 3);open_circuit;428;445;312;329
rotation_90_light_12_open_circuit_05_2_600;(600, 600, 3);open_circuit;569;586;249;262
rotation_90_light_12_spurious_copper_02_5_600;(600, 600, 3);spurious_copper;215;230;402;438
rotation_270_light_09_open_circuit_02_4_600;(601, 601, 3);open_circuit;511;528;86;102
rotation_270_light_09_open_circuit_02_4_600;(601, 601, 3);open_circuit;433;451;165;180
rotation_270_light_09_open_circuit_02_4_600;(601, 601, 3);open_circuit;511;547;514;535
rotation_270_light_09_spur_09_5_600;(601, 601, 3);spur;361;388;82;129
rotation_270_light_09_spur_09_5_600;(601, 601, 3);spur;222;260;497;526
rotation_270_light_09_spur_09_5_600;(601, 601, 3);spur;263;313;583;599
rotation_270_light_09_spur_09_5_600;(601, 601, 3);spur;72;95;373;420
l_light_06_missing_hole_05_5_600;(600, 600, 3);missing_hole;233;261;114;139
l_light_06_missing_hole_05_5_600;(600, 600, 3);missing_hole;31;53;300;320
l_light_06_missing_hole_05_5_600;(600, 600, 3);missing_hole;207;226;299;321
l_light_06_missing_hole_05_5_600;(600, 600, 3);missing_hole;406;428;585;599
l_light_08_open_circuit_09_3_600;(600, 600, 3);open_circuit;47;70;151;172
l_light_01_open_circuit_14_1_600;(600, 600, 3);open_circuit;473;486;522;543
light_07_short_04_4_256;(600, 600, 3);short;440;470;118;149
light_07_short_04_4_256;(600, 600, 3);short;291;329;112;149
light_07_short_04_4_256;(600, 600, 3);short;88;131;255;298
light_07_short_04_4_256;(600, 600, 3);short;258;296;212;253
rotation_90_light_01_short_15_3_600;(600, 600, 3);short;575;599;188;230
l_light_08_spurious_copper_02_3_600;(600, 600, 3);spurious_copper;108;129;416;462
rotation_270_light_08_spur_06_5_600;(601, 601, 3);spur;236;262;454;484
rotation_90_light_08_open_circuit_04_2_600;(600, 600, 3);open_circuit;160;176;255;277
rotation_90_light_08_open_circuit_04_2_600;(600, 600, 3);open_circuit;58;76;404;424
rotation_90_light_08_open_circuit_04_2_600;(600, 600, 3);open_circuit;26;39;253;276
rotation_270_light_12_missing_hole_10_5_600;(601, 601, 3);missing_hole;289;312;350;374
rotation_270_light_12_missing_hole_10_5_600;(601, 601, 3);missing_hole;374;396;454;474
rotation_270_light_12_missing_hole_10_5_600;(601, 601, 3);missing_hole;428;450;149;170
rotation_270_light_12_missing_hole_10_5_600;(601, 601, 3);missing_hole;478;495;76;93
rotation_270_light_12_missing_hole_10_5_600;(601, 601, 3);missing_hole;250;276;577;599
rotation_270_light_06_spur_09_4_600;(601, 601, 3);spur;174;217;473;490
rotation_270_light_06_spur_09_4_600;(601, 601, 3);spur;56;69;485;520
rotation_270_light_06_spur_09_4_600;(601, 601, 3);spur;466;510;578;599
rotation_90_light_07_short_07_4_600;(600, 600, 3);short;60;103;409;448
rotation_90_light_07_short_07_4_600;(600, 600, 3);short;79;124;495;544
light_11_missing_hole_08_1_256;(600, 600, 3);missing_hole;503;530;572;599
light_11_missing_hole_08_1_256;(600, 600, 3);missing_hole;322;349;431;465
l_light_05_short_05_1_600;(600, 600, 3);short;132;164;500;536
light_01_short_16_5_256;(600, 600, 3);short;375;430;93;155
rotation_270_light_07_short_08_5_600;(601, 601, 3);short;420;471;338;389
rotation_270_light_07_short_08_5_600;(601, 601, 3);short;409;447;522;564
rotation_270_light_07_short_08_5_600;(601, 601, 3);short;315;360;469;530
rotation_270_light_07_short_08_5_600;(601, 601, 3);short;322;369;246;300
rotation_270_light_07_short_08_5_600;(601, 601, 3);short;279;327;123;175
rotation_90_light_08_missing_hole_02_4_600;(600, 600, 3);missing_hole;38;67;261;290
rotation_90_light_08_missing_hole_02_4_600;(600, 600, 3);missing_hole;216;245;177;203
rotation_90_light_08_missing_hole_02_4_600;(600, 600, 3);missing_hole;325;356;403;434
l_light_07_open_circuit_08_1_600;(600, 600, 3);open_circuit;371;397;440;475
light_08_missing_hole_03_2_256;(600, 600, 3);missing_hole;463;490;538;567
light_09_spurious_copper_02_4_256;(600, 600, 3);spurious_copper;258;281;1;31
light_09_spurious_copper_02_4_256;(600, 600, 3);spurious_copper;98;153;207;228
light_09_spurious_copper_02_4_256;(600, 600, 3);spurious_copper;516;539;455;506
light_07_open_circuit_05_5_256;(600, 600, 3);open_circuit;395;418;255;277
light_07_open_circuit_05_5_256;(600, 600, 3);open_circuit;7;34;250;274
light_07_open_circuit_05_5_256;(600, 600, 3);open_circuit;552;583;131;151
light_07_open_circuit_05_5_256;(600, 600, 3);open_circuit;337;360;75;96
rotation_270_light_04_open_circuit_04_3_600;(601, 601, 3);open_circuit;451;468;410;437
rotation_90_light_10_missing_hole_02_1_600;(600, 600, 3);missing_hole;344;387;79;131
rotation_90_light_10_missing_hole_02_1_600;(600, 600, 3);missing_hole;388;441;245;308
rotation_90_light_10_missing_hole_02_1_600;(600, 600, 3);missing_hole;539;577;103;150
rotation_270_light_12_short_07_1_600;(601, 601, 3);short;433;456;522;558
rotation_270_light_12_short_07_1_600;(601, 601, 3);short;141;171;516;537
rotation_90_light_11_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;85;104;453;501
rotation_90_light_11_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;137;167;373;405
light_07_short_08_2_256;(600, 600, 3);short;578;599;73;120
l_light_12_spurious_copper_03_3_600;(600, 600, 3);spurious_copper;470;485;129;157
l_light_12_spurious_copper_03_3_600;(600, 600, 3);spurious_copper;428;463;484;497
light_07_mouse_bite_07_2_256;(600, 600, 3);mouse_bite;231;276;40;74
l_light_05_open_circuit_04_3_600;(600, 600, 3);open_circuit;266;285;319;340
l_light_05_open_circuit_04_3_600;(600, 600, 3);open_circuit;1;24;421;445
l_light_05_open_circuit_04_3_600;(600, 600, 3);open_circuit;169;193;238;259
rotation_270_light_07_spurious_copper_10_1_600;(601, 601, 3);spurious_copper;447;472;547;597
rotation_270_light_07_spurious_copper_10_1_600;(601, 601, 3);spurious_copper;2;27;516;566
rotation_270_light_08_spurious_copper_03_4_600;(601, 601, 3);spurious_copper;217;269;304;328
rotation_270_light_08_spurious_copper_03_4_600;(601, 601, 3);spurious_copper;405;458;583;599
rotation_270_light_09_missing_hole_03_1_600;(601, 601, 3);missing_hole;82;109;262;292
rotation_270_light_09_missing_hole_03_1_600;(601, 601, 3);missing_hole;274;304;93;128
l_light_07_spur_07_4_600;(600, 600, 3);spur;336;376;132;156
l_light_07_spur_07_4_600;(600, 600, 3);spur;557;595;99;132
l_light_07_spur_07_4_600;(600, 600, 3);spur;324;353;261;289
l_light_07_spur_07_4_600;(600, 600, 3);spur;80;127;385;409
rotation_90_light_09_spur_08_5_600;(600, 600, 3);spur;223;246;255;292
rotation_90_light_09_spur_08_5_600;(600, 600, 3);spur;198;225;360;395
rotation_90_light_09_spur_08_5_600;(600, 600, 3);spur;315;346;524;546
rotation_270_light_01_missing_hole_17_3_600;(601, 601, 3);missing_hole;77;116;433;473
l_light_10_spur_02_3_600;(600, 600, 3);spur;1;26;535;581
l_light_10_spur_02_3_600;(600, 600, 3);spur;344;381;287;325
l_light_10_spur_02_3_600;(600, 600, 3);spur;65;113;202;229
rotation_270_light_06_spur_02_3_600;(601, 601, 3);spur;154;190;264;282
rotation_270_light_05_spur_07_5_600;(601, 601, 3);spur;156;179;560;595
rotation_270_light_05_spur_07_5_600;(601, 601, 3);spur;419;447;580;599
light_01_open_circuit_12_2_256;(600, 600, 3);open_circuit;402;417;198;214
light_01_open_circuit_12_2_256;(600, 600, 3);open_circuit;400;415;344;358
l_light_09_missing_hole_10_2_600;(600, 600, 3);missing_hole;32;61;166;196
l_light_08_mouse_bite_03_1_600;(600, 600, 3);mouse_bite;580;599;208;234
l_light_08_mouse_bite_03_1_600;(600, 600, 3);mouse_bite;493;529;440;467
light_05_short_02_4_256;(600, 600, 3);short;568;599;423;455
l_light_05_mouse_bite_01_5_600;(600, 600, 3);mouse_bite;14;43;255;274
l_light_05_mouse_bite_01_5_600;(600, 600, 3);mouse_bite;279;297;181;213
l_light_05_mouse_bite_01_5_600;(600, 600, 3);mouse_bite;443;468;90;107
l_light_05_mouse_bite_01_5_600;(600, 600, 3);mouse_bite;560;596;419;440
light_04_short_18_1_256;(600, 600, 3);short;154;195;484;529
light_04_short_18_1_256;(600, 600, 3);short;257;294;480;518
light_11_mouse_bite_08_2_256;(600, 600, 3);mouse_bite;302;335;77;100
light_11_mouse_bite_08_2_256;(600, 600, 3);mouse_bite;412;441;137;158
l_light_04_spurious_copper_13_3_600;(600, 600, 3);spurious_copper;214;228;258;311
light_04_spurious_copper_16_1_256;(600, 600, 3);spurious_copper;195;206;534;592
light_04_spurious_copper_16_1_256;(600, 600, 3);spurious_copper;254;269;510;578
light_04_spurious_copper_04_5_256;(600, 600, 3);spurious_copper;410;425;214;241
light_04_spurious_copper_04_5_256;(600, 600, 3);spurious_copper;62;94;250;276
light_09_mouse_bite_09_2_256;(600, 600, 3);mouse_bite;84;119;472;489
light_09_mouse_bite_09_2_256;(600, 600, 3);mouse_bite;179;215;153;172
light_08_missing_hole_04_5_256;(600, 600, 3);missing_hole;142;169;282;304
light_08_missing_hole_04_5_256;(600, 600, 3);missing_hole;464;493;283;309
light_12_missing_hole_05_2_256;(600, 600, 3);missing_hole;500;515;56;74
light_12_missing_hole_05_2_256;(600, 600, 3);missing_hole;427;448;124;144
l_light_07_missing_hole_05_1_600;(600, 600, 3);missing_hole;457;495;396;432
l_light_07_missing_hole_05_1_600;(600, 600, 3);missing_hole;295;339;157;202
l_light_07_missing_hole_05_1_600;(600, 600, 3);missing_hole;226;265;288;332
l_light_11_mouse_bite_05_5_600;(600, 600, 3);mouse_bite;141;179;72;99
l_light_11_mouse_bite_05_5_600;(600, 600, 3);mouse_bite;310;352;296;316
l_light_11_mouse_bite_05_5_600;(600, 600, 3);mouse_bite;32;69;303;332
l_light_11_mouse_bite_05_5_600;(600, 600, 3);mouse_bite;124;166;500;529
light_01_missing_hole_06_3_256;(600, 600, 3);missing_hole;257;291;104;141
light_01_missing_hole_06_3_256;(600, 600, 3);missing_hole;181;217;560;599
rotation_270_light_04_short_20_2_600;(601, 601, 3);short;474;508;513;548
light_04_spurious_copper_03_3_256;(600, 600, 3);spurious_copper;407;455;259;271
light_04_spurious_copper_03_3_256;(600, 600, 3);spurious_copper;534;545;55;90
light_04_spurious_copper_03_3_256;(600, 600, 3);spurious_copper;569;588;139;179
rotation_90_light_06_open_circuit_08_5_600;(600, 600, 3);open_circuit;391;413;526;540
rotation_90_light_06_open_circuit_08_5_600;(600, 600, 3);open_circuit;272;296;132;147
light_09_open_circuit_08_3_256;(600, 600, 3);open_circuit;70;89;123;138
light_09_open_circuit_08_3_256;(600, 600, 3);open_circuit;356;370;151;167
rotation_90_light_12_spur_03_2_600;(600, 600, 3);spur;305;324;343;388
rotation_90_light_12_spur_03_2_600;(600, 600, 3);spur;220;240;148;182
rotation_90_light_12_spur_03_2_600;(600, 600, 3);spur;260;298;46;62
rotation_90_light_12_spur_03_2_600;(600, 600, 3);spur;241;262;561;599
light_05_open_circuit_03_2_256;(600, 600, 3);open_circuit;169;190;239;260
l_light_12_spurious_copper_10_3_600;(600, 600, 3);spurious_copper;304;324;133;167
l_light_12_spurious_copper_10_3_600;(600, 600, 3);spurious_copper;153;176;370;391
l_light_12_spurious_copper_10_3_600;(600, 600, 3);spurious_copper;328;339;570;599
rotation_90_light_11_mouse_bite_02_1_600;(600, 600, 3);mouse_bite;150;180;237;263
rotation_90_light_11_mouse_bite_02_1_600;(600, 600, 3);mouse_bite;321;354;94;124
rotation_90_light_11_mouse_bite_02_1_600;(600, 600, 3);mouse_bite;496;522;49;93
l_light_12_open_circuit_09_4_600;(600, 600, 3);open_circuit;380;396;172;189
rotation_270_light_11_short_09_1_600;(601, 601, 3);short;411;441;380;459
rotation_270_light_11_short_09_1_600;(601, 601, 3);short;83;123;370;395
rotation_270_light_11_short_09_1_600;(601, 601, 3);short;46;80;510;539
rotation_90_light_04_missing_hole_09_2_600;(600, 600, 3);missing_hole;131;159;102;123
rotation_90_light_04_missing_hole_09_2_600;(600, 600, 3);missing_hole;170;200;289;310
rotation_90_light_05_short_05_3_600;(600, 600, 3);short;300;337;146;179
l_light_12_short_03_3_600;(600, 600, 3);short;360;393;322;345
l_light_12_short_03_3_600;(600, 600, 3);short;481;513;253;272
rotation_270_light_09_mouse_bite_02_4_600;(601, 601, 3);mouse_bite;449;481;219;237
rotation_270_light_09_mouse_bite_02_4_600;(601, 601, 3);mouse_bite;222;239;278;310
rotation_90_light_04_open_circuit_10_1_600;(600, 600, 3);open_circuit;294;311;97;125
light_11_open_circuit_08_2_256;(600, 600, 3);open_circuit;340;359;94;118
light_11_open_circuit_08_2_256;(600, 600, 3);open_circuit;485;503;209;231
rotation_270_light_05_short_10_2_600;(601, 601, 3);short;438;474;116;154
light_11_spur_06_2_256;(600, 600, 3);spur;437;485;69;96
light_11_spur_06_2_256;(600, 600, 3);spur;517;566;90;116
light_11_spur_06_2_256;(600, 600, 3);spur;263;308;114;148
light_11_spur_06_2_256;(600, 600, 3);spur;503;538;263;313
l_light_05_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;261;352;230;252
l_light_05_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;120;136;173;225
l_light_11_spurious_copper_06_5_600;(600, 600, 3);spurious_copper;521;542;139;187
l_light_11_spurious_copper_06_5_600;(600, 600, 3);spurious_copper;128;176;329;350
rotation_270_light_11_mouse_bite_02_3_600;(601, 601, 3);mouse_bite;334;364;248;281
rotation_270_light_11_mouse_bite_02_3_600;(601, 601, 3);mouse_bite;246;279;62;92
rotation_270_light_11_mouse_bite_02_3_600;(601, 601, 3);mouse_bite;78;104;93;137
light_11_spur_02_2_256;(600, 600, 3);spur;508;532;233;279
light_11_spur_02_2_256;(600, 600, 3);spur;192;212;180;222
light_01_open_circuit_03_3_256;(600, 600, 3);open_circuit;240;264;515;538
light_01_open_circuit_03_3_256;(600, 600, 3);open_circuit;409;430;22;45
light_05_short_10_2_256;(600, 600, 3);short;116;153;126;161
l_light_09_spurious_copper_02_2_600;(600, 600, 3);spurious_copper;440;495;7;28
l_light_09_spurious_copper_02_2_600;(600, 600, 3);spurious_copper;291;319;321;348
l_light_09_spurious_copper_02_2_600;(600, 600, 3);spurious_copper;148;195;367;389
rotation_270_light_11_short_08_1_600;(601, 601, 3);short;84;125;459;491
rotation_90_light_06_open_circuit_10_1_600;(600, 600, 3);open_circuit;448;466;18;39
rotation_90_light_06_open_circuit_10_1_600;(600, 600, 3);open_circuit;570;595;179;195
rotation_90_light_06_open_circuit_10_1_600;(600, 600, 3);open_circuit;130;146;306;327
rotation_90_light_12_missing_hole_08_3_600;(600, 600, 3);missing_hole;279;304;104;128
rotation_90_light_04_spur_15_5_600;(600, 600, 3);spur;375;407;120;142
rotation_90_light_04_short_11_1_600;(600, 600, 3);short;538;577;378;420
rotation_90_light_04_short_11_1_600;(600, 600, 3);short;459;490;233;263
light_09_mouse_bite_01_5_256;(600, 600, 3);mouse_bite;473;491;362;387
light_09_mouse_bite_01_5_256;(600, 600, 3);mouse_bite;247;280;556;576
light_09_mouse_bite_01_5_256;(600, 600, 3);mouse_bite;362;389;178;194
light_09_mouse_bite_01_5_256;(600, 600, 3);mouse_bite;180;202;2;27
l_light_01_mouse_bite_10_1_600;(600, 600, 3);mouse_bite;282;318;268;292
l_light_09_short_01_2_600;(600, 600, 3);short;524;577;104;137
light_08_open_circuit_09_4_256;(600, 600, 3);open_circuit;511;530;94;106
light_08_open_circuit_09_4_256;(600, 600, 3);open_circuit;281;308;357;384
light_08_open_circuit_09_4_256;(600, 600, 3);open_circuit;387;410;351;372
l_light_10_mouse_bite_01_1_600;(600, 600, 3);mouse_bite;480;516;205;247
l_light_10_mouse_bite_01_1_600;(600, 600, 3);mouse_bite;505;543;514;551
l_light_12_mouse_bite_03_3_600;(600, 600, 3);mouse_bite;159;178;134;159
l_light_12_mouse_bite_03_3_600;(600, 600, 3);mouse_bite;256;276;270;298
l_light_12_mouse_bite_03_3_600;(600, 600, 3);mouse_bite;500;519;211;243
l_light_12_mouse_bite_03_3_600;(600, 600, 3);mouse_bite;307;335;491;508
light_10_open_circuit_03_2_256;(600, 600, 3);open_circuit;44;81;340;365
light_10_open_circuit_03_2_256;(600, 600, 3);open_circuit;244;297;295;322
light_10_open_circuit_03_2_256;(600, 600, 3);open_circuit;415;458;366;394
light_10_open_circuit_03_2_256;(600, 600, 3);open_circuit;108;145;222;256
light_06_mouse_bite_10_1_256;(600, 600, 3);mouse_bite;434;473;330;340
rotation_270_light_10_mouse_bite_01_1_600;(601, 601, 3);mouse_bite;352;395;480;517
