Index;file;width;height;depth;class;xmin;ymin;xmax;ymax
10994;rotation_270_light_01_open_circuit_13_3_600;601;601;3;open_circuit;282;184;299;202
10995;rotation_270_light_01_open_circuit_14_1_600;601;601;3;open_circuit;56;473;78;487
10996;rotation_270_light_01_open_circuit_14_2_600;601;601;3;open_circuit;456;473;478;487
10997;rotation_270_light_01_open_circuit_15_1_600;601;601;3;open_circuit;172;461;193;478
10998;rotation_270_light_01_open_circuit_15_1_600;601;601;3;open_circuit;318;300;338;327
10999;rotation_270_light_01_open_circuit_15_1_600;601;601;3;open_circuit;272;113;290;130
11000;rotation_270_light_01_open_circuit_16_1_600;601;601;3;open_circuit;268;502;284;519
11001;rotation_270_light_01_open_circuit_16_1_600;601;601;3;open_circuit;222;300;241;318
11002;rotation_270_light_01_open_circuit_17_1_600;601;601;3;open_circuit;127;325;144;344
11003;rotation_270_light_01_open_circuit_17_1_600;601;601;3;open_circuit;32;37;48;53
11004;rotation_270_light_01_open_circuit_17_2_600;601;601;3;open_circuit;527;325;544;344
11005;rotation_270_light_01_open_circuit_17_2_600;601;601;3;open_circuit;275;218;296;235
11006;rotation_270_light_01_open_circuit_17_2_600;601;601;3;open_circuit;432;37;448;53
11007;rotation_270_light_01_open_circuit_18_1_600;601;601;3;open_circuit;174;396;196;421
11008;rotation_270_light_01_open_circuit_18_1_600;601;601;3;open_circuit;100;199;118;221
11009;rotation_270_light_01_open_circuit_18_2_600;601;601;3;open_circuit;51;133;72;165
11010;rotation_270_light_01_open_circuit_19_1_600;601;601;3;open_circuit;352;451;368;465
11011;rotation_270_light_01_open_circuit_19_2_600;601;601;3;open_circuit;241;223;259;240
11012;rotation_270_light_01_open_circuit_19_3_600;601;601;3;open_circuit;557;407;576;431
11013;rotation_270_light_01_open_circuit_20_1_600;601;601;3;open_circuit;250;40;267;62
11014;rotation_270_light_01_open_circuit_20_1_600;601;601;3;open_circuit;91;262;109;287
11015;rotation_270_light_01_short_01_2_600;601;601;3;short;243;482;283;522
11016;rotation_270_light_01_short_01_2_600;601;601;3;short;371;340;409;383
11017;rotation_270_light_01_short_01_3_600;601;601;3;short;279;139;305;173
11018;rotation_270_light_01_short_02_1_600;601;601;3;short;224;303;248;339
11019;rotation_270_light_01_short_03_1_600;601;601;3;short;204;497;238;530
11020;rotation_270_light_01_short_04_1_600;601;601;3;short;232;79;283;126
11021;rotation_270_light_01_short_04_1_600;601;601;3;short;227;166;267;208
11022;rotation_270_light_01_short_05_2_600;601;601;3;short;299;354;335;391
11023;rotation_270_light_01_short_06_1_600;601;601;3;short;1;282;17;326
11024;rotation_270_light_01_short_06_2_600;601;601;3;short;116;477;156;519
11025;rotation_270_light_01_short_06_2_600;601;601;3;short;375;282;417;326
11026;rotation_270_light_01_short_06_3_600;601;601;3;short;89;1;131;35
11027;rotation_270_light_01_short_07_1_600;601;601;3;short;263;446;296;486
11028;rotation_270_light_01_short_07_2_600;601;601;3;short;411;382;468;444
11029;rotation_270_light_01_short_07_2_600;601;601;3;short;1;353;25;408
11030;rotation_270_light_01_short_08_2_600;601;601;3;short;222;173;264;215
11031;rotation_270_light_01_short_08_2_600;601;601;3;short;238;370;298;435
11032;rotation_270_light_01_short_09_2_600;601;601;3;short;169;582;208;599
11033;rotation_270_light_01_short_09_2_600;601;601;3;short;97;507;133;546
11034;rotation_270_light_01_short_09_2_600;601;601;3;short;367;309;404;349
11035;rotation_270_light_01_short_09_2_600;601;601;3;short;392;376;424;406
11036;rotation_270_light_01_short_09_3_600;601;601;3;short;226;170;269;210
11037;rotation_270_light_01_short_09_3_600;601;601;3;short;238;376;300;432
11038;rotation_270_light_01_short_10_1_600;601;601;3;short;1;343;23;378
11039;rotation_270_light_01_short_10_1_600;601;601;3;short;12;392;41;414
11040;rotation_270_light_01_short_10_2_600;601;601;3;short;391;343;423;378
11041;rotation_270_light_01_short_10_2_600;601;601;3;short;205;495;242;530
11042;rotation_270_light_01_short_10_2_600;601;601;3;short;412;392;441;414
11043;rotation_270_light_01_short_11_1_600;601;601;3;short;13;389;43;416
11044;rotation_270_light_01_short_11_2_600;601;601;3;short;413;389;443;416
11045;rotation_270_light_01_short_11_4_600;601;601;3;short;353;26;414;79
11046;rotation_270_light_01_short_11_4_600;601;601;3;short;276;378;328;430
11047;rotation_270_light_01_short_12_1_600;601;601;3;short;12;381;45;414
11048;rotation_270_light_01_short_12_2_600;601;601;3;short;96;472;135;506
11049;rotation_270_light_01_short_12_2_600;601;601;3;short;412;381;445;414
11050;rotation_270_light_01_short_13_1_600;601;601;3;short;12;385;45;414
11051;rotation_270_light_01_short_13_2_600;601;601;3;short;412;385;445;414
11052;rotation_270_light_01_short_13_3_600;601;601;3;short;91;1;133;35
11053;rotation_270_light_01_short_13_3_600;601;601;3;short;197;380;267;432
11054;rotation_270_light_01_short_14_1_600;601;601;3;short;12;387;48;416
11055;rotation_270_light_01_short_14_2_600;601;601;3;short;370;342;409;374
11056;rotation_270_light_01_short_14_2_600;601;601;3;short;412;387;448;416
11057;rotation_270_light_01_short_14_3_600;601;601;3;short;150;110;191;155
11058;rotation_270_light_01_short_14_3_600;601;601;3;short;207;206;259;259
11059;rotation_270_light_01_short_15_1_600;601;601;3;short;12;384;45;416
11060;rotation_270_light_01_short_15_2_600;601;601;3;short;265;441;298;465
11061;rotation_270_light_01_short_15_2_600;601;601;3;short;412;384;445;416
11062;rotation_270_light_01_short_15_2_600;601;601;3;short;379;282;407;315
11063;rotation_270_light_01_short_15_3_600;601;601;3;short;1;371;25;413
11064;rotation_270_light_01_short_16_1_600;601;601;3;short;12;390;41;416
11065;rotation_270_light_01_short_16_2_600;601;601;3;short;412;390;441;416
11066;rotation_270_light_01_short_16_3_600;601;601;3;short;111;41;162;75
11067;rotation_270_light_01_short_16_4_600;601;601;3;short;274;376;332;418
11068;rotation_270_light_01_short_16_4_600;601;601;3;short;511;41;562;75
11069;rotation_270_light_01_short_16_5_600;601;601;3;short;444;375;507;431
11070;rotation_270_light_01_short_17_1_600;601;601;3;short;1;342;30;377
11071;rotation_270_light_01_short_17_1_600;601;601;3;short;14;389;40;414
11072;rotation_270_light_01_short_17_2_600;601;601;3;short;391;342;430;377
11073;rotation_270_light_01_short_17_2_600;601;601;3;short;301;354;336;380
11074;rotation_270_light_01_short_17_2_600;601;601;3;short;414;389;440;414
11075;rotation_270_light_01_short_18_1_600;601;601;3;short;16;392;39;412
11076;rotation_270_light_01_short_18_2_600;601;601;3;short;229;509;264;549
11077;rotation_270_light_01_short_18_2_600;601;601;3;short;135;516;168;552
11078;rotation_270_light_01_short_18_2_600;601;601;3;short;416;392;439;412
11079;rotation_270_light_01_short_19_1_600;601;601;3;short;13;389;45;414
11080;rotation_270_light_01_short_19_2_600;601;601;3;short;413;389;445;414
11081;rotation_270_light_01_short_19_3_600;601;601;3;short;238;399;298;448
11082;rotation_270_light_01_short_20_1_600;601;601;3;short;8;385;43;418
11083;rotation_270_light_01_short_20_2_600;601;601;3;short;260;456;296;488
11084;rotation_270_light_01_short_20_2_600;601;601;3;short;408;385;443;418
11085;rotation_270_light_01_short_20_3_600;601;601;3;short;561;399;599;440
11086;rotation_270_light_01_spurious_copper_01_1_600;601;601;3;spurious_copper;274;494;308;530
11087;rotation_270_light_01_spurious_copper_01_2_600;601;601;3;spurious_copper;265;40;291;75
11088;rotation_270_light_01_spurious_copper_01_3_600;601;601;3;spurious_copper;106;379;136;423
11089;rotation_270_light_01_spurious_copper_02_1_600;601;601;3;spurious_copper;294;449;310;489
11090;rotation_270_light_01_spurious_copper_02_2_600;601;601;3;spurious_copper;536;401;550;436
11091;rotation_270_light_01_spurious_copper_02_2_600;601;601;3;spurious_copper;23;266;67;316
11092;rotation_270_light_01_spurious_copper_03_1_600;601;601;3;spurious_copper;193;315;253;337
11093;rotation_270_light_01_spurious_copper_03_1_600;601;601;3;spurious_copper;142;514;201;545
11094;rotation_270_light_01_spurious_copper_04_1_600;601;601;3;spurious_copper;128;35;142;69
11095;rotation_270_light_01_spurious_copper_04_2_600;601;601;3;spurious_copper;263;35;281;83
11096;rotation_270_light_01_spurious_copper_04_2_600;601;601;3;spurious_copper;528;35;542;69
11097;rotation_270_light_01_spurious_copper_04_3_600;601;601;3;spurious_copper;1;352;22;410
11098;rotation_270_light_01_spurious_copper_05_1_600;601;601;3;spurious_copper;1;261;24;295
11099;rotation_270_light_01_spurious_copper_05_2_600;601;601;3;spurious_copper;361;340;378;402
11100;rotation_270_light_01_spurious_copper_05_2_600;601;601;3;spurious_copper;160;468;204;489
11101;rotation_270_light_01_spurious_copper_05_2_600;601;601;3;spurious_copper;398;261;424;295
11102;rotation_270_light_01_spurious_copper_06_1_600;601;601;3;spurious_copper;291;475;354;536
11103;rotation_270_light_01_spurious_copper_06_2_600;601;601;3;spurious_copper;283;327;304;361
11104;rotation_270_light_01_spurious_copper_06_3_600;601;601;3;spurious_copper;362;397;381;436
11105;rotation_270_light_01_spurious_copper_07_1_600;601;601;3;spurious_copper;114;315;132;354
11106;rotation_270_light_01_spurious_copper_07_1_600;601;601;3;spurious_copper;1;337;55;358
11107;rotation_270_light_01_spurious_copper_07_2_600;601;601;3;spurious_copper;514;315;532;354
11108;rotation_270_light_01_spurious_copper_07_2_600;601;601;3;spurious_copper;399;337;455;358
11109;rotation_270_light_01_spurious_copper_07_3_600;601;601;3;spurious_copper;222;487;256;581
11110;rotation_270_light_01_spurious_copper_08_1_600;601;601;3;spurious_copper;2;389;18;428
11111;rotation_270_light_01_spurious_copper_08_2_600;601;601;3;spurious_copper;402;389;418;428
11112;rotation_270_light_01_spurious_copper_08_2_600;601;601;3;spurious_copper;256;69;333;148
11113;rotation_270_light_01_spurious_copper_08_3_600;601;601;3;spurious_copper;16;311;40;376
11114;rotation_270_light_01_spurious_copper_09_1_600;601;601;3;spurious_copper;176;314;250;340
11115;rotation_270_light_01_spurious_copper_09_1_600;601;601;3;spurious_copper;91;118;111;171
11116;rotation_270_light_01_spurious_copper_10_1_600;601;601;3;spurious_copper;575;407;596;434
11117;rotation_270_light_01_spurious_copper_11_1_600;601;601;3;spurious_copper;295;451;336;514
11118;rotation_270_light_01_spurious_copper_11_2_600;601;601;3;spurious_copper;163;451;237;477
11119;rotation_270_light_01_spurious_copper_11_3_600;601;601;3;spurious_copper;75;22;104;66
11120;rotation_270_light_01_spurious_copper_12_1_600;601;601;3;spurious_copper;255;166;291;244
11121;rotation_270_light_01_spurious_copper_12_1_600;601;601;3;spurious_copper;276;385;314;431
11122;rotation_270_light_01_spurious_copper_12_1_600;601;601;3;spurious_copper;180;411;234;462
11123;rotation_270_light_01_spurious_copper_13_1_600;601;601;3;spurious_copper;210;247;238;286
11124;rotation_270_light_01_spurious_copper_13_1_600;601;601;3;spurious_copper;408;9;429;78
11125;rotation_270_light_01_spurious_copper_13_2_600;601;601;3;spurious_copper;1;505;31;591
11126;rotation_270_light_01_spurious_copper_14_1_600;601;601;3;spurious_copper;201;470;249;508
11127;rotation_270_light_01_spurious_copper_14_2_600;601;601;3;spurious_copper;389;396;413;445
11128;rotation_270_light_01_spurious_copper_14_2_600;601;601;3;spurious_copper;71;92;111;191
11129;rotation_270_light_01_spurious_copper_15_1_600;601;601;3;spurious_copper;1;264;24;295
11130;rotation_270_light_01_spurious_copper_15_2_600;601;601;3;spurious_copper;331;381;372;404
11131;rotation_270_light_01_spurious_copper_15_2_600;601;601;3;spurious_copper;395;264;424;295
11132;rotation_270_light_01_spurious_copper_15_3_600;601;601;3;spurious_copper;56;212;98;262
11133;rotation_270_light_01_spurious_copper_16_1_600;601;601;3;spurious_copper;118;31;142;53
11134;rotation_270_light_01_spurious_copper_16_1_600;601;601;3;spurious_copper;232;347;263;384
11135;rotation_270_light_01_spurious_copper_16_2_600;601;601;3;spurious_copper;518;31;542;53
11136;rotation_270_light_01_spurious_copper_16_3_600;601;601;3;spurious_copper;498;397;533;441
11137;rotation_270_light_01_spurious_copper_17_1_600;601;601;3;spurious_copper;144;28;181;74
11138;rotation_270_light_01_spurious_copper_17_2_600;601;601;3;spurious_copper;167;467;233;500
11139;rotation_270_light_01_spurious_copper_18_1_600;601;601;3;spurious_copper;143;477;188;518
11140;rotation_270_light_01_spurious_copper_18_2_600;601;601;3;spurious_copper;162;404;240;450
11141;rotation_270_light_01_spurious_copper_18_2_600;601;601;3;spurious_copper;66;90;110;205
11142;rotation_270_light_01_spurious_copper_19_1_600;601;601;3;spurious_copper;328;282;378;303
11143;rotation_270_light_01_spurious_copper_19_2_600;601;601;3;spurious_copper;193;43;249;107
11144;rotation_270_light_01_spurious_copper_20_1_600;601;601;3;spurious_copper;22;444;105;480
11145;rotation_270_light_01_spurious_copper_20_2_600;601;601;3;spurious_copper;422;444;505;480
11146;rotation_270_light_01_spurious_copper_20_3_600;601;601;3;spurious_copper;180;370;251;403
11147;rotation_270_light_01_spurious_copper_20_3_600;601;601;3;spurious_copper;56;360;90;445
11148;rotation_270_light_01_spur_01_2_600;601;601;3;spur;71;256;91;274
11149;rotation_270_light_01_spur_02_1_600;601;601;3;spur;244;484;270;507
11150;rotation_270_light_01_spur_02_1_600;601;601;3;spur;206;455;227;478
11151;rotation_270_light_01_spur_02_1_600;601;601;3;spur;132;519;156;544
11152;rotation_270_light_01_spur_03_1_600;601;601;3;spur;82;397;105;420
11153;rotation_270_light_01_spur_04_2_600;601;601;3;spur;386;397;408;423
11154;rotation_270_light_01_spur_04_2_600;601;601;3;spur;250;47;270;69
11155;rotation_270_light_01_spur_04_2_600;601;601;3;spur;251;158;279;184
11156;rotation_270_light_01_spur_05_1_600;601;601;3;spur;42;49;67;80
11157;rotation_270_light_01_spur_05_2_600;601;601;3;spur;285;154;307;174
11158;rotation_270_light_01_spur_05_2_600;601;601;3;spur;442;49;467;80
11159;rotation_270_light_01_spur_05_3_600;601;601;3;spur;260;551;285;584
11160;rotation_270_light_01_spur_06_1_600;601;601;3;spur;201;76;227;99
11161;rotation_270_light_01_spur_06_1_600;601;601;3;spur;294;337;316;360
11162;rotation_270_light_01_spur_06_1_600;601;601;3;spur;393;64;418;94
11163;rotation_270_light_01_spur_07_1_600;601;601;3;spur;521;397;545;421
11164;rotation_270_light_01_spur_07_1_600;601;601;3;spur;408;414;434;439
11165;rotation_270_light_01_spur_07_1_600;601;601;3;spur;515;181;553;226
11166;rotation_270_light_01_spur_08_1_600;601;601;3;spur;33;297;66;332
11167;rotation_270_light_01_spur_09_1_600;601;601;3;spur;321;495;348;522
11168;rotation_270_light_01_spur_09_1_600;601;601;3;spur;362;299;391;327
11169;rotation_270_light_01_spur_10_1_600;601;601;3;spur;327;299;351;334
11170;rotation_270_light_01_spur_10_2_600;601;601;3;spur;271;113;295;133
11171;rotation_270_light_01_spur_10_2_600;601;601;3;spur;231;335;252;354
11172;rotation_270_light_01_spur_11_1_600;601;601;3;spur;67;378;94;401
11173;rotation_270_light_01_spur_11_1_600;601;601;3;spur;114;455;132;482
11174;rotation_270_light_01_spur_11_2_600;601;601;3;spur;467;378;494;401
11175;rotation_270_light_01_spur_11_2_600;601;601;3;spur;514;455;532;482
11176;rotation_270_light_01_spur_12_1_600;601;601;3;spur;363;373;386;394
11177;rotation_270_light_01_spur_12_1_600;601;601;3;spur;216;380;244;407
11178;rotation_270_light_01_spur_13_1_600;601;601;3;spur;128;301;149;321
11179;rotation_270_light_01_spur_13_1_600;601;601;3;spur;94;387;110;409
11180;rotation_270_light_01_spur_14_1_600;601;601;3;spur;270;399;292;423
11181;rotation_270_light_01_spur_14_1_600;601;601;3;spur;526;407;546;432
11182;rotation_270_light_01_spur_14_1_600;601;601;3;spur;403;275;426;298
11183;rotation_270_light_01_spur_15_1_600;601;601;3;spur;301;253;330;297
11184;rotation_270_light_01_spur_15_1_600;601;601;3;spur;390;453;418;489
11185;rotation_270_light_01_spur_16_1_600;601;601;3;spur;163;136;186;158
11186;rotation_270_light_01_spur_16_1_600;601;601;3;spur;357;32;381;60
11187;rotation_270_light_01_spur_16_1_600;601;601;3;spur;277;214;302;244
11188;rotation_270_light_01_spur_17_1_600;601;601;3;spur;198;79;224;99
11189;rotation_270_light_01_spur_17_1_600;601;601;3;spur;203;254;222;280
11190;rotation_270_light_01_spur_17_3_600;601;601;3;spur;308;558;326;582
11191;rotation_270_light_01_spur_18_1_600;601;601;3;spur;292;265;320;293
11192;rotation_270_light_01_spur_18_1_600;601;601;3;spur;383;372;400;394
11193;rotation_270_light_01_spur_19_1_600;601;601;3;spur;240;221;264;246
11194;rotation_270_light_01_spur_19_1_600;601;601;3;spur;243;392;265;418
11195;rotation_270_light_01_spur_20_1_600;601;601;3;spur;251;38;273;71
11196;rotation_270_light_04_missing_hole_01_1_600;601;601;3;missing_hole;181;569;212;594
11197;rotation_270_light_04_missing_hole_01_2_600;601;601;3;missing_hole;581;569;599;594
11198;rotation_270_light_04_missing_hole_01_3_600;601;601;3;missing_hole;266;229;293;248
11199;rotation_270_light_04_missing_hole_01_4_600;601;601;3;missing_hole;332;220;354;241
11200;rotation_270_light_04_missing_hole_01_5_600;601;601;3;missing_hole;466;549;493;568
11201;rotation_270_light_04_missing_hole_01_5_600;601;601;3;missing_hole;132;540;154;561
11202;rotation_270_light_04_missing_hole_01_5_600;601;601;3;missing_hole;381;249;412;274
11203;rotation_270_light_04_missing_hole_02_1_600;601;601;3;missing_hole;269;406;291;428
11204;rotation_270_light_04_missing_hole_02_2_600;601;601;3;missing_hole;253;499;280;521
11205;rotation_270_light_04_missing_hole_02_3_600;601;601;3;missing_hole;269;123;292;143
11206;rotation_270_light_04_missing_hole_02_4_600;601;601;3;missing_hole;469;443;492;463
11207;rotation_270_light_04_missing_hole_02_4_600;601;601;3;missing_hole;469;86;491;108
11208;rotation_270_light_04_missing_hole_02_4_600;601;601;3;missing_hole;53;179;80;201
11209;rotation_270_light_04_missing_hole_03_1_600;601;601;3;missing_hole;40;520;74;548
11210;rotation_270_light_04_missing_hole_03_2_600;601;601;3;missing_hole;440;520;474;548
11211;rotation_270_light_04_missing_hole_03_2_600;601;601;3;missing_hole;305;289;339;314
11212;rotation_270_light_04_missing_hole_03_3_600;601;601;3;missing_hole;330;365;357;394
11213;rotation_270_light_04_missing_hole_03_4_600;601;601;3;missing_hole;240;200;274;228
11214;rotation_270_light_04_missing_hole_04_1_600;601;601;3;missing_hole;9;404;45;434
11215;rotation_270_light_04_missing_hole_04_1_600;601;601;3;missing_hole;187;401;215;424
11216;rotation_270_light_04_missing_hole_04_2_600;601;601;3;missing_hole;376;218;401;247
11217;rotation_270_light_04_missing_hole_04_2_600;601;601;3;missing_hole;409;404;445;434
11218;rotation_270_light_04_missing_hole_04_3_600;601;601;3;missing_hole;176;538;201;567
11219;rotation_270_light_04_missing_hole_05_1_600;601;601;3;missing_hole;133;546;156;566
11220;rotation_270_light_04_missing_hole_05_2_600;601;601;3;missing_hole;533;546;556;566
11221;rotation_270_light_04_missing_hole_05_3_600;601;601;3;missing_hole;226;98;250;124
11222;rotation_270_light_04_missing_hole_05_3_600;601;601;3;missing_hole;431;127;454;150
11223;rotation_270_light_04_missing_hole_05_4_600;601;601;3;missing_hole;333;226;356;246
